external_id,long,lat,status,tiempo_sin_luz,fraccion_id
CityTouch-1993,-58.465780000000002,-34.559358330000002,1,0,013_7
CityTouch-1994,-58.466065000000000,-34.559081669999998,1,0,013_7
CityTouch-1995,-58.466099999999997,-34.558911670000001,1,0,013_7
CityTouch-1996,-58.466456669999999,-34.558813330000000,1,0,013_7
CityTouch-1997,-58.466523330000001,-34.558534999999999,1,0,013_7
CityTouch-1998,-58.466688329999997,-34.558343330000000,1,0,013_7
CityTouch-1999,-58.466754999999999,-34.558185000000002,1,0,013_7
CityTouch-2000,-58.467003329999997,-34.558018330000003,1,0,013_7
CityTouch-2001,-58.477645000000003,-34.619586669999997,1,0,011_18
CityTouch-2002,-58.477384999999998,-34.619441670000000,1,0,011_18
CityTouch-2003,-58.477136670000000,-34.619303330000001,1,0,011_18
CityTouch-2004,-58.476893330000003,-34.619181670000003,1,0,011_18
CityTouch-2005,-58.476739999999999,-34.618924999999997,1,0,011_18
CityTouch-2006,-58.476476669999997,-34.618781669999997,1,0,011_18
CityTouch-2007,-58.476354999999998,-34.618563330000001,1,0,011_18
CityTouch-2008,-58.476154999999999,-34.618375000000000,1,0,011_18
CityTouch-2009,-58.475873329999999,-34.618073330000001,1,0,011_18
CityTouch-2010,-58.475791670000000,-34.617854999999999,1,0,011_18
CityTouch-2011,-58.475626669999997,-34.617643330000000,1,0,011_18
CityTouch-2012,-58.475476669999999,-34.617420000000003,1,0,011_18
CityTouch-2013,-58.475248329999999,-34.617223330000002,1,0,011_18
CityTouch-2014,-58.475058330000003,-34.617078329999998,1,0,011_18
CityTouch-2015,-58.475058330000003,-34.617078329999998,1,0,011_18
CityTouch-2016,-58.474793329999997,-34.616646670000002,1,0,011_18
CityTouch-2017,-58.474570000000000,-34.616501669999998,1,0,011_18
CityTouch-2018,-58.474368329999997,-34.616379999999999,1,0,011_18
CityTouch-2019,-58.474118330000003,-34.616196670000001,1,0,011_18
CityTouch-2020,-58.473840000000003,-34.616048329999998,1,0,011_19
CityTouch-2021,-58.473571669999998,-34.615883330000003,1,0,011_19
CityTouch-2022,-58.473329999999997,-34.615699999999997,1,0,011_19
CityTouch-2023,-58.486966670000001,-34.556744999999999,1,0,012_2
CityTouch-2024,-58.486966670000001,-34.556744999999999,1,0,012_2
CityTouch-2025,-58.486966670000001,-34.556744999999999,1,0,012_2
CityTouch-2026,-58.486771670000003,-34.557103329999997,1,0,012_2
CityTouch-2027,-58.486771670000003,-34.557103329999997,1,0,012_2
CityTouch-2028,-58.486771670000003,-34.557103329999997,1,0,012_2
CityTouch-2029,-58.487393330000003,-34.556168329999998,1,0,012_2
CityTouch-2030,-58.487393330000003,-34.556168329999998,1,0,012_2
CityTouch-2031,-58.487568330000002,-34.555991669999997,1,0,012_2
CityTouch-2032,-58.487568330000002,-34.555991669999997,1,0,012_2
CityTouch-2033,-58.487568330000002,-34.555991669999997,1,0,012_2
CityTouch-2034,-58.487815789999999,-34.555278469999998,1,0,012_2
CityTouch-2035,-58.487863330000003,-34.555275000000002,1,0,012_2
CityTouch-2036,-58.488214999999997,-34.555066670000002,1,0,012_2
CityTouch-2037,-58.488214999999997,-34.555066670000002,1,0,012_2
CityTouch-2038,-58.493231670000000,-34.548641670000002,1,0,012_1
CityTouch-2039,-58.493107840000000,-34.549053700000002,1,0,012_1
CityTouch-2040,-58.492753329999999,-34.549316670000003,1,0,012_1
CityTouch-2041,-58.492753329999999,-34.549316670000003,1,0,012_1
CityTouch-2042,-58.492308330000000,-34.549841669999999,1,0,012_1
CityTouch-2043,-58.492061669999998,-34.550191669999997,1,0,012_1
CityTouch-2044,-58.490822219999998,-34.550706669999997,1,0,012_1
CityTouch-2045,-58.490868329999998,-34.550718330000002,1,0,012_1
CityTouch-2046,-58.490846730000001,-34.550750119999996,1,0,012_1
CityTouch-2047,-58.522387590000001,-34.633907860000001,1,0,010_3
CityTouch-2048,-58.522599139999997,-34.633950100000000,1,0,010_3
CityTouch-2049,-58.522997349999997,-34.634050889999997,1,0,010_3
CityTouch-2050,-58.522948149999998,-34.634043830000003,1,0,010_3
CityTouch-2051,-58.522999499999997,-34.634003079999999,1,0,010_3
CityTouch-2052,-58.518648919999997,-34.633385009999998,1,0,009_1
CityTouch-2053,-58.519237390000001,-34.633499929999999,1,0,009_1
CityTouch-2054,-58.519540390000003,-34.633148470000002,1,0,009_1
CityTouch-2055,-58.522211429999999,-34.633870020000003,1,0,010_3
CityTouch-2056,-58.522790770000000,-34.633994420000001,1,0,010_3
CityTouch-2057,-58.523148350000000,-34.634094660000002,1,0,010_3
CityTouch-2058,-58.523795470000003,-34.634245370000002,0,7348,010_3
CityTouch-2059,-58.524008240000001,-34.634300860000003,0,7303,010_3
CityTouch-2060,-58.524162699999998,-34.634345750000001,0,7343,010_3
CityTouch-2061,-58.524435750000002,-34.634356660000002,0,7378,010_3
CityTouch-2062,-58.524648849999998,-34.634385060000000,1,0,010_3
CityTouch-2063,-58.508751040000000,-34.634614399999997,1,0,010_4
CityTouch-2064,-58.515814110000001,-34.633188400000002,1,0,009_1
CityTouch-2065,-58.515525060000002,-34.633192749999999,1,0,009_1
CityTouch-2066,-58.515228909999998,-34.633232839999998,1,0,009_1
CityTouch-2067,-58.515042479999998,-34.633240479999998,1,0,009_1
CityTouch-2068,-58.513609320000000,-34.633421720000001,1,0,010_4
CityTouch-2069,-58.513448390000001,-34.633501160000002,1,0,010_4
CityTouch-2070,-58.514600309999999,-34.633156900000003,1,0,010_4
CityTouch-2071,-58.513629670000000,-34.633605209999999,1,0,009_1
CityTouch-2072,-58.512996889999997,-34.633668720000003,1,0,010_4
CityTouch-2073,-58.512890489999997,-34.633717439999998,1,0,010_4
CityTouch-2074,-58.512579670000001,-34.634028909999998,1,0,009_1
CityTouch-2075,-58.511463849999998,-34.634327440000000,1,0,010_4
CityTouch-2076,-58.458255000000001,-34.567974999999997,1,0,013_20
CityTouch-2077,-58.458423330000002,-34.567790000000002,1,0,013_20
CityTouch-2078,-58.458800289999999,-34.567851390000001,1,0,013_19
CityTouch-2079,-58.458683190000002,-34.567698510000000,1,0,013_20
CityTouch-2080,-58.458971669999997,-34.567402149999999,1,0,013_20
CityTouch-2081,-58.459105919999999,-34.567244570000000,1,0,013_20
CityTouch-2082,-58.459200000000003,-34.566935000000001,1,0,013_20
CityTouch-2083,-58.459496670000000,-34.566646669999997,1,0,013_20
CityTouch-2084,-58.459778329999999,-34.566499999999998,1,0,013_20
CityTouch-2085,-58.459803330000000,-34.566321670000001,1,0,013_20
CityTouch-2086,-58.459915000000002,-34.566121670000001,1,0,013_20
CityTouch-2087,-58.460175000000000,-34.565983330000002,1,0,013_20
CityTouch-2088,-58.460208330000000,-34.565793329999998,1,0,013_20
CityTouch-2089,-58.460475000000002,-34.565646670000000,1,0,013_15
CityTouch-2090,-58.460476669999998,-34.565543329999997,1,0,013_15
CityTouch-2091,-58.460503330000002,-34.565273329999997,1,0,013_15
CityTouch-2092,-58.460743330000000,-34.565075000000000,1,0,013_15
CityTouch-2093,-58.460843330000003,-34.565159999999999,1,0,013_15
CityTouch-2094,-58.461423330000002,-34.564691670000002,1,0,013_17
CityTouch-2095,-58.461076669999997,-34.564893329999997,1,0,013_15
CityTouch-2096,-58.461345919999999,-34.564635099999997,1,0,013_15
CityTouch-2097,-58.461566670000003,-34.564425000000000,1,0,013_15
CityTouch-2098,-58.461616669999998,-34.564329999999998,1,0,013_15
CityTouch-2099,-58.461901670000003,-34.564116669999997,1,0,013_17
CityTouch-2100,-58.461956669999999,-34.564073329999999,1,0,013_17
CityTouch-2101,-58.462176669999998,-34.563788330000001,1,0,013_17
CityTouch-2102,-58.462090000000003,-34.563728330000004,1,0,013_16
CityTouch-2103,-58.462325000000000,-34.563560000000003,1,0,013_16
CityTouch-2104,-58.462481670000003,-34.563423329999999,1,0,013_17
CityTouch-2105,-58.462724999999999,-34.563225000000003,1,0,013_17
CityTouch-2106,-58.478244779999997,-34.640323940000002,1,0,009_11
CityTouch-2107,-58.477719729999997,-34.639861809999999,1,0,009_11
CityTouch-2108,-58.477018829999999,-34.639631049999998,1,0,009_11
CityTouch-2109,-58.476686749999999,-34.639343580000002,1,0,009_11
CityTouch-2110,-58.476178720000000,-34.639047419999997,1,0,009_11
CityTouch-2111,-58.475383119999996,-34.638641479999997,1,0,009_11
CityTouch-2112,-58.474800330000001,-34.638300639999997,1,0,009_11
CityTouch-2113,-58.474512230000002,-34.638119349999997,1,0,009_11
CityTouch-2114,-58.474044560000003,-34.637964570000001,1,0,009_11
CityTouch-2115,-58.473614529999999,-34.637555140000003,1,0,009_11
CityTouch-2116,-58.473176000000002,-34.637351989999999,1,0,009_11
CityTouch-2117,-58.472584079999997,-34.637245350000001,1,0,009_11
CityTouch-2118,-58.472049349999999,-34.636951879999998,1,0,009_11
CityTouch-2119,-58.471445850000002,-34.636801820000002,1,0,009_11
CityTouch-2120,-58.470953029999997,-34.636701539999997,1,0,007_14
CityTouch-2121,-58.470377360000001,-34.636552430000002,1,0,007_14
CityTouch-2122,-58.481115930000001,-34.642014390000000,1,0,009_10
CityTouch-2123,-58.480546519999997,-34.641503329999999,1,0,009_10
CityTouch-2124,-58.479613250000000,-34.640827020000003,1,0,009_11
CityTouch-2125,-58.479122959999998,-34.640592859999998,1,0,009_11
CityTouch-2126,-58.478652859999997,-34.640245970000002,1,0,009_11
CityTouch-2127,-58.478089869999998,-34.640128820000001,1,0,009_11
CityTouch-2128,-58.477349580000002,-34.639835320000003,1,0,009_11
CityTouch-2129,-58.477154830000003,-34.639370020000001,1,0,009_11
CityTouch-2130,-58.476614470000001,-34.639083900000003,1,0,009_11
CityTouch-2131,-58.476031300000002,-34.638692140000003,1,0,010_19
CityTouch-2132,-58.475678199999997,-34.638494059999999,1,0,010_19
CityTouch-2133,-58.475099510000000,-34.638123180000001,1,0,010_19
CityTouch-2134,-58.474676389999999,-34.637987389999999,1,0,010_19
CityTouch-2135,-58.474233349999999,-34.637544149999997,1,0,010_19
CityTouch-2136,-58.473843580000000,-34.637357080000001,1,0,010_19
CityTouch-2137,-58.473237269999998,-34.637036389999999,1,0,010_19
CityTouch-2138,-58.472771710000004,-34.636920590000003,1,0,010_19
CityTouch-2139,-58.471883050000002,-34.636724579999999,1,0,010_19
CityTouch-2140,-58.471797279999997,-34.636599889999999,1,0,010_19
CityTouch-2141,-58.471071870000003,-34.636359370000001,1,0,007_8
CityTouch-2142,-58.469859249999999,-34.636003039999999,1,0,007_8
CityTouch-2143,-58.469491130000002,-34.635896140000000,1,0,007_8
CityTouch-2144,-58.469772630000001,-34.636412819999997,1,0,007_14
CityTouch-2145,-58.469242110000003,-34.636234660000000,1,0,007_14
CityTouch-2146,-58.468603309999999,-34.636047580000003,1,0,007_14
CityTouch-2147,-58.467910390000000,-34.635878329999997,1,0,007_14
CityTouch-2148,-58.467120530000003,-34.635623330000001,1,0,007_14
CityTouch-2149,-58.466525040000001,-34.635414490000002,1,0,007_14
CityTouch-2150,-58.465832110000001,-34.635200689999998,1,0,007_14
CityTouch-2151,-58.465139190000002,-34.635040340000003,1,0,007_14
CityTouch-2152,-58.464591009999999,-34.634711719999999,1,0,007_14
CityTouch-2153,-58.463813889999997,-34.634518989999997,1,0,007_14
CityTouch-2154,-58.463386870000001,-34.634373510000003,1,0,007_13
CityTouch-2155,-58.462584890000002,-34.634095440000003,1,0,007_13
CityTouch-2156,-58.461807120000003,-34.633998179999999,1,0,007_13
CityTouch-2157,-58.461100750000000,-34.633788840000001,1,0,007_13
CityTouch-2158,-58.460569540000002,-34.633562779999998,1,0,007_13
CityTouch-2159,-58.479076669999998,-34.599448330000001,1,0,015_6
CityTouch-2160,-58.479156670000002,-34.599208330000003,1,0,015_6
CityTouch-2161,-58.479493329999997,-34.599268330000001,1,0,015_6
CityTouch-2162,-58.479556670000001,-34.599053329999997,1,0,015_6
CityTouch-2163,-58.479971669999998,-34.599076670000002,1,0,015_6
CityTouch-2164,-58.480620000000002,-34.598784999999999,1,0,015_6
CityTouch-2165,-58.481241670000003,-34.598534999999998,1,0,015_6
CityTouch-2166,-58.481776670000002,-34.598261669999999,1,0,015_6
CityTouch-2167,-58.482365000000001,-34.598036669999999,1,0,015_6
CityTouch-2168,-58.482835000000001,-34.597859999999997,1,0,015_6
CityTouch-2169,-58.483076670000003,-34.597915000000000,1,0,011_10
CityTouch-2170,-58.482363329999998,-34.597983329999998,1,0,015_6
CityTouch-2171,-58.481894410000002,-34.598425120000002,1,0,011_10
CityTouch-2172,-58.481336349999999,-34.598656409999997,1,0,011_10
CityTouch-2173,-58.480733330000000,-34.598903329999999,1,0,011_10
CityTouch-2174,-58.480081669999997,-34.598970000000001,1,0,015_6
CityTouch-2175,-58.479521669999997,-34.599330000000002,1,0,015_6
CityTouch-2176,-58.478863330000003,-34.599480000000000,1,0,015_6
CityTouch-2177,-58.496263329999998,-34.555593330000001,1,0,012_1
CityTouch-2178,-58.496263329999998,-34.555593330000001,1,0,012_1
CityTouch-2179,-58.495913330000000,-34.555843330000002,1,0,012_1
CityTouch-2180,-58.495913330000000,-34.555843330000002,1,0,012_1
CityTouch-2181,-58.495448330000002,-34.555740000000000,1,0,012_1
CityTouch-2182,-58.495448330000002,-34.555740000000000,1,0,012_1
CityTouch-2183,-58.495448330000002,-34.555740000000000,1,0,012_1
CityTouch-2184,-58.495424950000000,-34.555408950000000,1,0,012_1
CityTouch-2185,-58.495387399999998,-34.555444289999997,1,0,012_1
CityTouch-2186,-58.495492010000000,-34.555411159999998,1,0,012_1
CityTouch-2187,-58.494393330000001,-34.555128330000002,1,0,012_1
CityTouch-2188,-58.494393330000001,-34.555128330000002,1,0,012_1
CityTouch-2189,-58.494393330000001,-34.555128330000002,1,0,012_1
CityTouch-2190,-58.495508100000002,-34.555442079999999,1,0,012_1
CityTouch-2191,-58.495475910000003,-34.555477430000003,1,0,012_1
CityTouch-2192,-58.495411539999999,-34.555479640000001,1,0,012_1
CityTouch-2193,-58.496263329999998,-34.555593330000001,1,0,012_1
CityTouch-2194,-58.496263329999998,-34.555593330000001,1,0,012_1
CityTouch-2195,-58.496263329999998,-34.555593330000001,1,0,012_1
CityTouch-2196,-58.496263329999998,-34.555593330000001,1,0,012_1
CityTouch-2197,-58.496263329999998,-34.555593330000001,1,0,012_1
CityTouch-2198,-58.496263329999998,-34.555593330000001,1,0,012_1
CityTouch-2199,-58.493676669999999,-34.555079999999997,1,0,012_2
CityTouch-2200,-58.493676669999999,-34.555079999999997,1,0,012_2
CityTouch-2201,-58.493676669999999,-34.555079999999997,1,0,012_2
CityTouch-2202,-58.471055000000000,-34.559988330000003,1,0,012_7
CityTouch-2203,-58.470165000000001,-34.559521670000002,1,0,012_7
CityTouch-2204,-58.469528330000003,-34.559221669999999,1,0,012_7
CityTouch-2205,-58.469278330000002,-34.558880000000002,1,0,012_7
CityTouch-2206,-58.469883330000002,-34.559294999999999,1,0,012_7
CityTouch-2207,-58.470456669999997,-34.559635000000000,1,0,012_7
CityTouch-2208,-58.471286669999998,-34.559993329999998,1,0,012_7
CityTouch-2209,-58.457895000000001,-34.568806670000001,1,0,013_19
CityTouch-2210,-58.458081669999999,-34.568600000000004,1,0,013_19
CityTouch-2211,-58.458141670000003,-34.568783330000002,1,0,013_19
CityTouch-2212,-58.458161670000003,-34.568500000000000,1,0,013_19
CityTouch-2213,-58.458273329999997,-34.568399999999997,1,0,013_19
CityTouch-2214,-58.458331670000000,-34.568246670000001,1,0,013_19
CityTouch-2215,-58.458583330000003,-34.568086670000000,1,0,013_19
CityTouch-2216,-58.459288330000000,-34.567213330000001,1,0,013_19
CityTouch-2217,-58.459420000000001,-34.566929999999999,1,0,013_20
CityTouch-2218,-58.490165269999999,-34.552396870000003,1,0,012_1
CityTouch-2219,-58.490312799999998,-34.552100850000002,1,0,012_1
CityTouch-2220,-58.490522009999999,-34.551787160000003,1,0,012_1
CityTouch-2221,-58.490564999999997,-34.551659999999998,1,0,012_1
CityTouch-2222,-58.490821670000003,-34.551326670000002,1,0,012_1
CityTouch-2223,-58.491093329999998,-34.551011670000001,1,0,012_1
CityTouch-2224,-58.491280000000003,-34.550676670000001,1,0,012_1
CityTouch-2225,-58.491393330000001,-34.550421669999999,1,0,012_1
CityTouch-2226,-58.491626670000002,-34.550449999999998,1,0,012_1
CityTouch-2227,-58.491591669999998,-34.550628330000002,1,0,012_1
CityTouch-2228,-58.491371669999999,-34.550986670000000,1,0,012_1
CityTouch-2229,-58.491181670000003,-34.550366670000003,1,0,012_1
CityTouch-2230,-58.491161269999999,-34.550411830000002,1,0,012_1
CityTouch-2231,-58.491134449999997,-34.550365429999999,1,0,012_1
CityTouch-2232,-58.491129899999997,-34.551354539999998,1,0,012_1
CityTouch-2233,-58.490963600000001,-34.551579869999998,1,0,012_1
CityTouch-2234,-58.490711480000002,-34.551990760000002,1,0,012_1
CityTouch-2235,-58.490398329999998,-34.552306670000000,1,0,012_1
CityTouch-2236,-58.490184050000003,-34.552593479999999,1,0,012_1
CityTouch-2237,-58.492391670000004,-34.549554999999998,1,0,012_1
CityTouch-2238,-58.492165000000000,-34.549835000000002,1,0,012_1
CityTouch-2241,-58.492035190000003,-34.550005149999997,1,0,012_1
CityTouch-2242,-58.488323600000001,-34.555145730000000,1,0,012_2
CityTouch-2243,-58.488344189999999,-34.555333689999998,1,0,012_2
CityTouch-2244,-58.488048329999998,-34.555696670000003,1,0,012_2
CityTouch-2245,-58.487846670000003,-34.556041669999999,1,0,012_2
CityTouch-2246,-58.487703490000001,-34.556287200000000,1,0,012_2
CityTouch-2247,-58.487679350000001,-34.556322549999997,1,0,012_2
CityTouch-2248,-58.487830240000001,-34.556077049999999,1,0,012_2
CityTouch-2249,-58.488040009999999,-34.555739240000001,1,0,012_2
CityTouch-2250,-58.488124249999998,-34.555298350000001,1,0,012_2
CityTouch-2251,-58.488309999999998,-34.555194999999998,1,0,012_2
CityTouch-2252,-58.493403330000000,-34.548433330000002,1,0,012_1
CityTouch-2253,-58.493115000000003,-34.548434999999998,1,0,012_1
CityTouch-2254,-58.493045000000002,-34.548650000000002,1,0,012_1
CityTouch-2255,-58.492621669999998,-34.549045000000000,1,0,012_1
CityTouch-2256,-58.492456670000003,-34.549280000000003,1,0,012_1
CityTouch-2263,-58.492384090000002,-34.549178929999997,1,0,012_1
CityTouch-2264,-58.492575000000002,-34.548928330000003,1,0,012_1
CityTouch-2265,-58.492646669999999,-34.548601669999996,1,0,012_1
CityTouch-2266,-58.492660000000001,-34.548251669999999,1,0,012_1
CityTouch-2267,-58.492570000000001,-34.547944999999999,1,0,012_1
CityTouch-2268,-58.488603329999997,-34.555214999999997,1,0,012_2
CityTouch-2269,-58.488353330000002,-34.555486670000001,1,0,012_2
CityTouch-2270,-58.478331169999997,-34.599723500000003,1,0,015_7
CityTouch-2271,-58.477730350000002,-34.599829479999997,1,0,015_7
CityTouch-2272,-58.477108080000001,-34.599953120000002,1,0,015_7
CityTouch-2273,-58.476550179999997,-34.600076749999999,1,0,015_7
CityTouch-2274,-58.476099570000002,-34.600165070000003,1,0,015_7
CityTouch-2275,-58.475300269999998,-34.600361120000002,1,0,015_7
CityTouch-2276,-58.475455789999998,-34.600318180000002,1,0,015_7
CityTouch-2277,-58.474263329999999,-34.600769999999997,1,0,015_7
CityTouch-2278,-58.473596669999999,-34.600909999999999,1,0,015_7
CityTouch-2279,-58.473557720000002,-34.601000990000003,1,0,015_7
CityTouch-2280,-58.472918860000000,-34.601056229999998,1,0,015_7
CityTouch-2281,-58.471890790000003,-34.601292639999997,1,0,015_7
CityTouch-2282,-58.471176389999997,-34.601469500000000,1,0,015_7
CityTouch-2283,-58.470831990000001,-34.601534049999998,1,0,015_7
CityTouch-2284,-58.469960810000003,-34.601689839999999,1,0,015_7
CityTouch-2285,-58.469232790000000,-34.601723130000003,1,0,015_7
CityTouch-2286,-58.468302540000003,-34.602096000000003,1,0,011_21
CityTouch-2287,-58.467810049999997,-34.602219290000001,1,0,011_21
CityTouch-2288,-58.467070669999998,-34.602394380000000,1,0,011_21
CityTouch-2289,-58.466660169999997,-34.602504779999997,1,0,011_21
CityTouch-2290,-58.466024609999998,-34.602665940000001,1,0,011_21
CityTouch-2291,-58.372596240000000,-34.596276140000001,1,0,001_7
CityTouch-2292,-58.372848370000000,-34.596117169999999,1,0,001_7
CityTouch-2293,-58.372837640000000,-34.596289390000003,1,0,001_7
CityTouch-2294,-58.373057580000001,-34.596130420000001,1,0,001_7
CityTouch-2295,-58.373315069999997,-34.596130420000001,1,0,001_7
CityTouch-2296,-58.373449180000001,-34.596307050000000,1,0,001_7
CityTouch-2297,-58.373577930000003,-34.596148079999999,1,0,001_7
CityTouch-2298,-58.373717399999997,-34.596307050000000,1,0,001_7
CityTouch-2299,-58.373787139999997,-34.596161330000001,1,0,001_7
CityTouch-2300,-58.373937339999998,-34.596320300000002,1,0,001_7
CityTouch-2301,-58.374237749999999,-34.596346789999998,1,0,001_7
CityTouch-2302,-58.374076819999999,-34.596174580000003,1,0,001_7
CityTouch-2303,-58.374516700000001,-34.596360040000000,1,0,001_7
CityTouch-2304,-58.374661539999998,-34.596196650000003,1,0,001_7
CityTouch-2305,-58.374811739999998,-34.596364459999997,1,0,001_7
CityTouch-2306,-58.374935120000004,-34.596196650000003,1,0,001_7
CityTouch-2307,-58.375219440000002,-34.596364459999997,1,0,001_7
CityTouch-2308,-58.375251620000000,-34.596201069999999,1,0,001_7
CityTouch-2309,-58.376807309999997,-34.596404200000002,1,0,001_7
CityTouch-2310,-58.377096979999997,-34.596421860000000,1,0,001_7
CityTouch-2311,-58.377134540000000,-34.596218729999997,1,0,001_7
CityTouch-2312,-58.377386659999999,-34.596430689999998,1,0,001_7
CityTouch-2313,-58.377397389999999,-34.596245230000001,1,0,001_7
CityTouch-2314,-58.377670979999998,-34.596439529999998,1,0,001_7
CityTouch-2315,-58.377681709999997,-34.596267259999998,1,0,001_7
CityTouch-2316,-58.377949930000000,-34.596448359999997,1,0,001_7
CityTouch-2317,-58.378025030000003,-34.596289390000003,1,0,001_7
CityTouch-2318,-58.378153779999998,-34.596470439999997,1,0,001_7
CityTouch-2319,-58.378373719999999,-34.596470439999997,1,0,001_7
CityTouch-2320,-58.378722400000001,-34.596315879999999,1,0,001_7
CityTouch-2321,-58.379001350000003,-34.596351210000002,1,0,001_7
CityTouch-2322,-58.378958439999998,-34.596536669999999,1,0,001_7
CityTouch-2323,-58.379253480000003,-34.596554339999997,1,0,001_7
CityTouch-2324,-58.379360769999998,-34.596386539999997,1,0,001_7
CityTouch-2325,-58.379591439999999,-34.596580830000001,1,0,001_7
CityTouch-2326,-58.379655810000003,-34.596408619999998,1,0,001_7
CityTouch-2327,-58.379816740000003,-34.596598499999999,1,0,001_7
CityTouch-2328,-58.380068870000002,-34.596629409999998,1,0,001_8
CityTouch-2329,-58.380299540000003,-34.596651489999999,1,0,001_8
CityTouch-2330,-58.380321000000002,-34.596483679999999,1,0,001_8
CityTouch-2331,-58.380508749999997,-34.596686810000001,1,0,001_8
CityTouch-2332,-58.380599949999997,-34.596527840000000,1,0,001_8
CityTouch-2333,-58.380755520000001,-34.596713309999998,1,0,001_8
CityTouch-2334,-58.380857440000000,-34.596554339999997,1,0,001_8
CityTouch-2335,-58.381013009999997,-34.596739800000002,1,0,001_8
CityTouch-2336,-58.381136390000002,-34.596585249999997,1,0,001_8
CityTouch-2337,-58.381238320000001,-34.596779540000000,1,0,001_8
CityTouch-2338,-58.387370910000001,-34.595646369999997,1,0,002_6
CityTouch-2339,-58.387644490000000,-34.595655209999997,1,0,002_6
CityTouch-2340,-58.387955630000000,-34.595659619999999,1,0,002_6
CityTouch-2341,-58.388277490000000,-34.595672870000001,1,0,002_6
CityTouch-2342,-58.388224800000003,-34.595853660000003,1,0,002_6
CityTouch-2343,-58.387943190000001,-34.595842709999999,1,0,002_6
CityTouch-2344,-58.387656200000002,-34.595836079999998,1,0,002_6
CityTouch-2345,-58.387366520000000,-34.595822830000003,1,0,002_6
CityTouch-2346,-58.392161330000000,-34.595761189999997,1,0,002_7
CityTouch-2347,-58.392434919999999,-34.595787680000001,1,0,002_7
CityTouch-2348,-58.392740689999997,-34.595770020000003,1,0,002_7
CityTouch-2349,-58.393165869999997,-34.595796510000000,1,0,002_7
CityTouch-2350,-58.393041539999999,-34.595951390000003,1,0,002_7
CityTouch-2351,-58.392730409999999,-34.595955799999999,1,0,002_7
CityTouch-2352,-58.390128220000001,-34.595703780000001,1,0,002_7
CityTouch-2353,-58.390460810000000,-34.595712610000000,1,0,002_7
CityTouch-2354,-58.390788039999997,-34.595730279999998,1,0,002_7
CityTouch-2355,-58.391061630000003,-34.595734690000000,1,0,002_7
CityTouch-2356,-58.391281569999997,-34.595739109999997,1,0,002_7
CityTouch-2357,-58.391286930000000,-34.595937820000003,1,0,002_7
CityTouch-2358,-58.391050900000003,-34.595933410000001,1,0,002_7
CityTouch-2359,-58.390723670000000,-34.595937820000003,1,0,002_7
CityTouch-2360,-58.390407170000003,-34.595937820000003,1,0,002_7
CityTouch-2361,-58.390096030000002,-34.595933410000001,1,0,002_7
CityTouch-2362,-58.391614160000003,-34.595752349999998,1,0,002_7
CityTouch-2363,-58.391871660000000,-34.595747940000003,1,0,002_7
CityTouch-2364,-58.391866290000003,-34.595959899999997,1,0,002_7
CityTouch-2365,-58.391608800000000,-34.595942239999999,1,0,002_7
CityTouch-2366,-58.388599360000001,-34.595686120000003,0,7303,002_6
CityTouch-2367,-58.388990960000001,-34.595694950000002,1,0,002_6
CityTouch-2368,-58.389387929999998,-34.595699359999998,1,0,002_6
CityTouch-2369,-58.389640059999998,-34.595703780000001,1,0,002_6
CityTouch-2370,-58.389870729999998,-34.595708199999997,1,0,002_6
CityTouch-2371,-58.389843910000003,-34.595911330000000,1,0,002_6
CityTouch-2372,-58.389623960000002,-34.595911330000000,1,0,002_6
CityTouch-2373,-58.389371840000003,-34.595906909999997,1,0,002_6
CityTouch-2374,-58.388953409999999,-34.595906909999997,1,0,002_6
CityTouch-2375,-58.388577900000001,-34.595902490000000,1,0,002_6
CityTouch-2376,-58.392432679999999,-34.595940349999999,1,0,002_7
CityTouch-2377,-58.392121549999999,-34.595931520000001,1,0,002_7
CityTouch-2378,-58.465681160000003,-34.602758680000001,1,0,011_21
CityTouch-2379,-58.465329789999998,-34.602846990000003,1,0,011_21
CityTouch-2380,-58.464549460000001,-34.603026810000003,1,0,011_21
CityTouch-2381,-58.464163499999998,-34.603129600000003,1,0,011_21
CityTouch-2382,-58.463911369999998,-34.603191410000001,1,0,011_21
CityTouch-2383,-58.463076739999998,-34.603372430000000,1,0,011_21
CityTouch-2384,-58.462602459999999,-34.603498289999997,1,0,011_21
CityTouch-2385,-58.462366420000002,-34.603577770000001,1,0,011_21
CityTouch-2386,-58.462144090000002,-34.603656000000001,1,0,011_21
CityTouch-2387,-58.461851590000002,-34.603745539999998,1,0,011_21
CityTouch-2388,-58.461354890000003,-34.603886809999999,1,0,011_21
CityTouch-2389,-58.460979250000001,-34.603999420000001,1,0,011_21
CityTouch-2390,-58.460521700000001,-34.604115620000002,1,0,011_21
CityTouch-2391,-58.460135459999996,-34.604212760000003,1,0,011_21
CityTouch-2392,-58.459741590000000,-34.604278270000002,1,0,011_21
CityTouch-2393,-58.459470690000003,-34.604337880000003,1,0,011_21
CityTouch-2394,-58.459215880000002,-34.604379829999999,1,0,011_21
CityTouch-2395,-58.381306549999998,-34.612079510000001,1,0,001_15
CityTouch-2396,-58.381311900000000,-34.612039840000001,1,0,001_15
CityTouch-2397,-58.381311900000000,-34.612273440000003,1,0,001_15
CityTouch-2398,-58.381306549999998,-34.612233770000003,1,0,001_15
CityTouch-2399,-58.468889630000000,-34.635764500000001,1,0,007_8
